countRequestsGET,countRequestsPOST,avgBytesSELECT,avgBytesDELETE,avgBytesUPDATE,avgBytesINSERT,avgOtherSQL,controller_1,controller_2,controller_3,controller_4,controller_5,controller_6,controller_7,controller_8,controller_9,controller_10,controller_11,Malicious
0,25,14498,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
225,0,104673,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,225,125527,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,3,0,0,0,84,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,530,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
226,0,1113,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
191,191,0,0,0,4052,0,0,0,0,0,0,0,0,0,0,1,0,1
0,7,928,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
320,320,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,136,39757,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
188,188,9657,0,0,4340,0,0,0,0,0,0,0,0,0,1,0,0,1
354,0,74601,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,0,6700,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
191,191,619,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
306,0,506,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,225,163812,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,133,76601,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
444,14,89,0,0,323,0,0,0,0,0,0,1,0,0,0,0,0,1
0,231,132679,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
157,0,72694,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,226,165356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
238,77,0,0,0,1560,0,0,0,1,0,0,0,0,0,0,0,0,1
229,0,40753,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,38,18069,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
36,0,16356,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
190,189,13617,0,0,3998,0,0,0,0,0,0,0,0,0,0,1,0,1
340,0,15130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
365,0,76917,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,224,164044,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
271,0,104,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
226,0,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,5,1700,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
189,189,0,0,0,3800,0,0,0,1,0,0,0,0,0,0,0,0,1
211,211,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,227,129802,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,94,52848,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
42,0,8925,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
252,252,0,0,0,5060,0,0,0,1,0,0,0,0,0,0,0,0,1
127,127,0,0,0,2560,0,0,0,1,0,0,0,0,0,0,0,0,1
244,46,0,0,0,893,0,0,0,0,0,0,1,0,0,0,0,0,1
136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
18,0,6699,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
240,0,42652,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,534,0,0,143,0,0,0,0,0,0,0,0,1,0,0,0,1
2,0,133,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
186,187,9169,0,0,3978,0,0,0,0,0,0,0,0,0,0,1,0,1
49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
305,0,64430,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,144,98790,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
250,0,541,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
357,357,0,0,0,7160,0,0,0,1,0,0,0,0,0,0,0,0,1
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
186,188,7774,0,0,4000,0,0,0,0,0,0,0,0,0,0,1,0,1
180,179,16020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
327,0,207242,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
260,260,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
203,0,94539,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
31,0,19204,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
197,196,4964,0,0,3926,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1,342,0,0,84,0,0,0,0,0,0,0,0,0,0,1,0,1
446,0,606,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
193,192,204,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
75,74,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
192,192,5490,0,0,4115,0,0,0,1,0,0,0,0,0,0,0,0,1
236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
135,0,73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
251,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,754,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,138,55080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
221,0,101871,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
348,0,73197,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
232,233,602,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,135,61683,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
89,90,0,0,0,1911,0,0,0,0,0,0,0,0,0,0,1,0,1
0,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
280,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
258,0,75646,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20,0,5685,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15,0,6594,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
533,0,112359,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,5,3255,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,796,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18,0,7446,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
246,0,113801,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,137,71296,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
268,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
92,92,0,0,0,1953,0,0,0,0,0,0,0,0,0,0,1,0,1
363,0,76932,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
58,0,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,231,130447,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
261,11,0,0,0,240,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1,543,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
246,0,11106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
357,0,75086,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
252,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48,47,0,0,0,1008,0,0,0,0,0,0,0,0,0,1,0,0,1
233,0,169,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6,7,0,0,0,168,0,0,0,0,0,0,0,0,0,0,1,0,1
266,268,34476,0,0,5664,0,0,0,0,0,0,0,0,0,0,1,0,1
95,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,232,109158,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,136,72299,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
352,0,74103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
364,0,77234,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,137,77951,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
377,0,79416,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
186,185,0,0,0,3720,0,0,0,1,0,0,0,0,0,0,0,0,1
151,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
275,275,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,235,94175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
428,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
189,189,16062,0,0,3813,0,0,0,1,0,0,0,0,0,0,0,0,1
135,0,81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
154,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
308,307,0,0,0,6468,0,0,0,0,0,0,0,0,0,1,0,0,1
215,0,99056,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
100,101,0,0,0,1938,0,0,0,0,0,0,1,0,0,0,0,0,1
0,218,102571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
199,198,0,0,0,4179,0,0,0,0,0,0,0,0,0,1,0,0,1
226,0,105534,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
350,0,73935,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,157,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2,0,158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
364,0,77346,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
321,320,28480,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
21,0,6514,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
189,189,3972,0,0,3797,0,0,0,0,0,0,1,0,0,0,0,0,1
89,0,114,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
99,0,4450,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
404,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
184,183,0,0,0,3680,0,0,0,1,0,0,0,0,0,0,0,0,1
26,0,1201,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
367,0,77650,0,0,25168,0,1,0,0,0,0,0,0,0,0,0,0,1
126,0,26607,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
257,30,0,0,0,620,0,0,0,1,0,0,0,0,0,0,0,0,1
0,227,165624,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,110,61832,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,137,54974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1,208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
186,187,2964,0,0,3794,0,0,0,1,0,0,0,0,0,0,0,0,1
0,210,153171,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
99,0,28928,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
379,0,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,235,132020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
182,182,0,0,0,3640,0,0,0,1,0,0,0,0,0,0,0,0,1
17,0,6363,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
180,181,16171,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
227,0,10496,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
192,193,12549,0,0,3890,0,0,0,1,0,0,0,0,0,0,0,0,1
223,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
211,0,73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
189,189,4131,0,0,3637,0,0,0,0,0,0,1,0,0,0,0,0,1
188,188,0,0,0,3760,0,0,0,1,0,0,0,0,0,0,0,0,1
329,329,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
282,282,0,0,0,5377,0,0,0,0,0,0,1,0,0,0,0,0,1
231,0,134067,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
147,0,94828,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
358,0,77174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
263,0,204,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30,31,6799,0,0,0,18127,0,0,0,0,0,0,0,0,0,0,1,1
259,0,760,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
260,0,76062,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
247,0,100237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
460,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
191,191,14997,0,0,4118,0,0,0,0,0,0,0,0,0,1,0,0,1
293,0,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
288,0,60739,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
299,0,13350,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
146,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,229,128395,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,228,0,0,42,0,0,0,0,0,0,0,0,0,0,1,0,1
184,185,0,0,0,3720,0,0,0,1,0,0,0,0,0,0,0,0,1
245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
144,0,66681,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
193,193,24332,3870,0,3724,0,0,0,0,0,0,1,0,0,0,0,0,1
146,148,169,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
21,0,114,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,214,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
242,0,10878,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
254,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,141,41022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
218,0,63616,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
198,0,91656,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,430,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,137,54409,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
318,318,5868,0,0,6772,0,0,0,0,0,0,0,0,0,0,1,0,1
146,0,6586,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,137,79066,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,721,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
195,196,0,0,0,3940,0,0,0,1,0,0,0,0,0,0,0,0,1
0,205,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
188,188,0,0,0,3591,0,0,0,0,0,0,1,0,0,0,0,0,1
191,191,15548,0,0,3860,0,0,0,1,0,0,0,0,0,0,0,0,1
359,0,75499,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,585,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
25,25,5842,0,0,0,15121,0,0,0,0,0,0,0,0,0,0,1,1
274,275,0,0,0,5796,0,0,0,0,0,0,0,0,0,1,0,0,1
273,0,48509,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,138,55792,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
19,0,5934,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
586,0,123016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
363,0,77555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15,0,6653,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
253,0,539,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
479,0,100626,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
359,0,75506,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,227,166158,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,232,131542,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
22,0,12709,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,139,56052,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,76,35760,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15,0,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
186,186,10987,0,0,3604,0,0,0,0,0,0,1,0,0,0,0,0,1
321,322,28613,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,1,721,0,0,286,0,0,0,0,0,1,0,0,0,0,0,0,1
200,0,145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
190,191,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
216,0,63033,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
37,0,23737,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,232,132287,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
287,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
407,0,85968,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
327,328,0,0,0,6251,0,0,0,0,0,0,1,0,0,0,0,0,1
327,326,0,0,0,6867,0,0,0,0,0,0,0,0,0,1,0,0,1
487,0,102598,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
449,0,89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,925,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
303,0,1214,0,0,1573,0,0,0,0,1,0,0,0,0,0,0,0,1
435,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,361,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,556,260,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,218,63616,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
233,233,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
264,0,169,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,228,155926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38,38,0,0,0,780,0,0,0,1,0,0,0,0,0,0,0,0,1
0,8,2614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
60,0,2714,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,132,61174,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,140,65657,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
337,337,0,0,0,6422,0,0,0,0,0,0,1,0,0,0,0,0,1
250,0,397,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
107,107,0,0,0,2160,0,0,0,1,0,0,0,0,0,0,0,0,1
31,0,12649,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
236,0,10546,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,129,59744,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
297,0,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
362,0,16153,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,186,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
275,275,24473,0,0,5962,0,0,0,0,0,0,0,0,0,0,1,0,1
238,0,96257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,6,2025,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,1,314,0,0,38,0,0,0,0,0,0,1,0,0,0,0,0,1
257,0,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
242,0,10769,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
455,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
78,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
294,0,175,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
221,0,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,157,115081,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,398,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,139,72345,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
369,0,78106,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
307,307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
297,0,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
138,0,114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
299,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
106,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
104,103,19203,0,0,0,32219,0,0,0,0,0,0,0,0,0,0,1,1
2,0,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
111,0,272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,226,90570,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,295,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7,0,4109,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
271,271,2997,0,0,6098,0,0,0,0,0,0,0,0,0,0,1,0,1
1,0,830,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20,0,7630,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,860,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
254,0,11347,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
381,0,80285,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
293,0,422,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,139,65177,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,231,129265,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,266,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11,0,4757,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20,0,12757,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
366,0,77127,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
189,189,204,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,501,0,0,84,0,0,0,0,0,0,0,0,0,1,0,0,1
280,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
108,109,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,59,30734,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
184,185,11219,0,0,4006,0,0,0,0,0,0,0,0,0,0,1,0,1
189,189,73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
153,154,484,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,543,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,232,484,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
79,0,16748,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
187,187,16687,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
306,307,0,0,0,5852,0,0,0,0,0,0,1,0,0,0,0,0,1
0,190,117587,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
244,58,0,0,0,1180,0,0,0,1,0,0,0,0,0,0,0,0,1
363,0,76327,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
113,113,0,0,0,2280,0,0,0,1,0,0,0,0,0,0,0,0,1
273,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,32,18046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
43,0,16731,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,5,2394,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
248,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,522,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
331,330,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
307,0,417,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
45,0,20525,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
38,38,0,0,0,819,0,0,0,0,0,0,0,0,0,0,1,0,1
0,136,63126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
503,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
172,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
188,188,13773,0,0,3930,0,0,0,0,0,0,1,0,0,0,0,0,1
234,0,281,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
21,0,6939,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
183,185,23874,0,0,3916,0,0,0,0,0,0,0,0,0,0,1,0,1
248,0,114781,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
207,0,169,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
365,0,76973,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
